index,post_id,text,time,post_url
4274,10210783865567737,環保署推動減香有環境考量，但同時，我們也絕對尊重宗教自由，仿間流傳到消滅金紙和燒香並非政府政策！,2017-07-20 16:33:51,https://www.facebook.com/bundlaw/posts/pfbid02w3rc3paHAhzMQUCo8hbna8YsX7yY9KGmBFaEaWxPwhBqdjT6aCbAkz6zEvn7rnqil
3131,10210787167170275,"上個會期期我提案廢除特偵組成功，並不是要讓很多事就這樣船過水無痕⋯

暫時按兵不動不影響司法調查，但對當年特偵組搶案又草率結案這件事與這群人，我未來也要追查到底！！",2017-07-21 01:17:00,https://www.facebook.com/bundlaw/posts/pfbid02UmcNFBjov2DRs5T3LzCvm8Mhauv5Pv3pLv5sfL3FtgFjtDAuWbDCuz4WDiTrGPGSl
2165,10210787390975870,"與其要說謠言或者是操作，還不如正視「香火」這詞在地方基層的敏感神經特別容易被挑動！

環保與信仰的衝突，滅或減的認知差距，政府初期確實是輕忽惹麻煩了！

要解決這件事，我建議凱道上7/23擺個大大的「天公爐」，執政者應與人民一起虔誠的感謝天公！！",2017-07-21 01:37:55,https://www.facebook.com/bundlaw/posts/pfbid02BdgxmwY2fTBEJKaU5b4zBv3KgQN8XP3EUCbzRbNFWcHMCFG8L6agUSuyd3je9f6tl
2004,1903208473279491,商請高公局新營工務段來清理大崙段271K+396的涵洞，已清理乾淨，感謝蔡易餘(蔡易餘)立委及骨力的林緗亭議員鼎力相助，在此也特別拜託民眾勿將廢棄的沙發或傢俱丟於此地，清理真的很困難！如有要丟棄的廢傢俱可電洽各公所清潔隊即可獲得協助。再一次拜託請維護環境的整潔，感恩！,2017-07-21 19:06:16,https://www.facebook.com/permalink.php?story_fbid=pfbid022t5e4htTm8C1zKgH9RQmC6xsMqVEj5x3UPf9kf1XGhDezGsM63AngySd6VPiJpEfl&id=100007710699616
3874,10210793367405277,"特偵組攔截案件又簽結的動機到底是什麼呢？

檢察官大爆料 當年辦中影案被特偵組搶案簽結 - 社會 - 自由時報電子報 ",2017-07-21 19:21:57,https://www.facebook.com/bundlaw/posts/pfbid0x7ZUoYu78XU63r93BtzaK3Uxcpgo1K2bo9CJHatQ6ZPW7hr1wHFsDSQqEYoF3TnMl
5003,10210801630731855,蔡易餘 updated his profile picture.,2017-07-22 16:22:00,https://www.facebook.com/bundlaw/posts/10210801630731855:447463020827635
5677,10210801734214442,"玩樂大地，朴子溪場，開始報名了哦！

",2017-07-22 16:44:51,https://www.facebook.com/bundlaw/posts/pfbid02i9mRqYe5qbknfBcDS3puJdVMpoyDgeKNdpnfWaWJWt1vSfKafyJNdDvkGgwUmiB1l
4954,10210802661157615,"歡迎來東石，清涼一夏，海之夏祭第十一屆！

#這裡有野生的李千娜喔",2017-07-22 19:45:37,https://www.facebook.com/bundlaw/posts/pfbid02bYSSCBX9G3DJZFWsd729mvtVmTHarqevjuygXdept3hR3Lr77kAZV46dke4JXNTVl
4271,1635935653103915,期盼年青有為的蔡易餘立委，繼承蔡啟芳前立委的志願，為臺灣的獨立，民主，自由，法治，繼續努力打拼。,2017-07-23 08:21:01,https://www.facebook.com/permalink.php?story_fbid=pfbid02fdXxGB3rkQnaM9TM2CcLtMaNv7jtkSuheba9Y4YtY9odMdYG9oj3sn5rbFsnHkoDl&id=100000624896242
4019,10210811404416191,"哪天被背刺也不意外了！！

獨家》立院水球男抓到了，身分疑為台籍中國大學生
2017年07月22日 風傳媒

",2017-07-23 19:28:15,https://www.facebook.com/bundlaw/posts/pfbid0WiCyPMmcVfTowZvpNMHvwzNQfQjdeJLZb7anoMGErUVRuz4ENUHxFk1tQMdDaNaEl
5849,837683343050032,過溝建德壇壘球隊成軍烤肉團康活動,2017-07-25 11:55:36,https://www.facebook.com/photo.php?fbid=837683343050032&set=a.118804771604563&type=3
4829,10210826776880493,"鹿草鄉農會，秋葵推廣記者版活動！

感謝板橋市農會協助我們產地來推廣！",2017-07-25 11:56:55,https://www.facebook.com/bundlaw/posts/pfbid04gVBVgKAiRACLTMzEvanXfSRsZ1aa1NMhTsQ83AKsTyoYiJE771D5TBp4gK5PzJfl
4447,10210834103463653,共青團幹部立法院鬧事，搭配旺旺中時的反撲，以及國民黨的氣急敗壞，架構現今台灣政局的詭譎⋯,2017-07-26 08:33:16,https://www.facebook.com/bundlaw/posts/pfbid0dNp1x3AtmBZ58PEZ8Azzz5QtfU7GYrrw5pKc4mkcHH3zTNPojMUEosxNTLpfCXTql
6662,10210834114823937,同上篇⋯,2017-07-26 08:35:28,https://www.facebook.com/bundlaw/posts/pfbid02R9P4M3seoYEuPPvMwscvqtqmPoHR7qipGHt5jyK2TdypJsFMtCYt6t8GQcALYwtDl
385,10210843562500123,"鹿草鄉農村再生暨秋葵推廣活動

時間：106年07月29日早上10點30分至12點。地點：嘉義市遠東百貨1樓廣場。

活動好康內容：
(一)秋葵銅板價：限量秋葵每盒銅板價50元(每人限購一盒 名額有限 賣完為止)
(二)FB打卡送秋葵精萃嫩膚重生透氧面膜(每人限兌換一次 名額有限 送完為止)
(三)秋葵美人饗宴展示：
邀請嘉義著名的總舖師，稻江大學餐飲系吳文智副教授，特地研發「秋葵」創意料理，現場將展示美味的秋葵美人饗宴，並特地製作秋葵饗宴食譜，現場發給民眾，可以回家自己烹飪好吃又健康的秋葵美人饗宴。
(四)秋葵美食品嚐：
   現場免費提供秋葵冰沙、秋葵饅頭、秋葵沙拉等美食品嚐。
(五) 促銷方案：
綠葵美人保養品套裝組(秋葵水嫩修護精華液、秋葵精萃保濕化妝水、秋葵精萃嫩膚重生透氧面膜、秋葵倍潤滋養精華霜)原價2160元，特價1960元。",2017-07-27 10:14:59,https://www.facebook.com/bundlaw/posts/pfbid0JVKmbqnWT15xDX3pDHp5Yf8taQBjS3aAr3bGHLfsqi1ig2rscLcjtWHBSwfhrTa9l
