index,post_id,text,time,post_url
40,1479940458885793,"i

MEDXFORUM.COM
20 Reasons why Every girl should marry a doctor",2014-03-23 17:00:00,https://facebook.com/100006095587568/posts/1479940458885793
73,1487721131441059,"M.YOUTUBE.COM
紀念 太陽花醫療志工團",2014-04-21 17:02:00,https://facebook.com/100006095587568/posts/1487721131441059
52,1496910210522151,"DOCS.GOOGLE.COM
告蘇清泉委員書──醫學系師生、基層醫師與醫療社會學教學者的剴切呼籲",2014-05-26 11:00:00,https://facebook.com/100006095587568/posts/1496910210522151
62,1757473227799180,"YOUTUBE.COM
談中研院長人選 陳建仁:應由蔡決定－民視新聞",2016-05-14 23:28:00,https://facebook.com/100006095587568/posts/1757473227799180
28,1770584823154687,"又是一批住院醫師學生訓練完成，準備投入醫療體系服務，祈望臺灣有最好的行醫環境，讓他們未來有尊嚴的發揮醫療專業，可以用心照顧好病人。
祝福全國所有年輕醫師有美好的未來，全聯會所有幹部義不容辭為您們打拼！。",2016-06-22 12:25:00,https://facebook.com/100006095587568/posts/1770584823154687
85,1803406496539186,，,2016-09-15 11:14:00,https://facebook.com/100006095587568/posts/1803406496539186
21,1803791006500735,"參加亞太醫師大會後，昨晚由泰國回到家過午夜，樓下夫妻仍在巷口賞月。一早即刻上工，先參加journal reading, 年輕人的教學提點很重要。開完會到門診看看親愛的衣食父母，病人。中間抽空批公文（助理太優秀今天也上班），一位學生（要升等講師，也前來論文作者簽名，深深祝福永遠第一名的池醫師。
全聯會副秘書長，台大雲林分院洪壽宏主任也來分享雲林老人照顧及社區醫療的發展策略。",2016-09-16 12:47:00,https://facebook.com/100006095587568/posts/1803791006500735
0,1804372569775912,"張必正副秘書長在亞太醫師會代表台灣醫師會演講，令各國代表印象深刻。其中談及醫師過勞及人力分布之道的部分演講內容如下，提供大家分享之：⋯「We are still gathering ideas on how to overcome the overwork of doctors. The ministry of Health and Welfare had announced the labor act applies to doctors before Sep. 2019. Though it seemed a long time to carry out the promise, it is a declaration to give doctors reasonable working hours and holidays. In Taiwan, a labor works 40hr a week, rest one day in a week, and the overwork hour shall not be over 44 hours totally in a month. However, doctors’ job are quite different, as in the residency training, or the emergency operation. There should be some different from normal labor. So the supplementary measures should be applied. To strengthen the primary health care (PHC) is what the WHO advocated and also showed good evidence in health care quality and cost containment and should be done first. And the next is to implement the ideas of community physician as gate keeper to the system, so as to avoid overuse of medical services by the patients. Through diversion of patient flow, the manpower of doctors could be more efficient. Co-payment is also a good way to avoid unnecessary use of medical procedures. But we are still debating the pros and cons on whether we should ad NP and PA into the system, on increase number of medical students, or to get the reimbursement from the government budget. They may all seem to be good ways in the beginning, however in the long run, it is hard to tell the consequence.」⋯",2016-09-17 21:58:38,https://www.facebook.com/permalink.php?story_fbid=pfbid0azseFFGLACNGT27aCuR3tSUWKxcEGfMbGomrhm27nGPpr62g7E5aoiVV2d9q227kl&id=100006095587568
65,1804384979774671,邱泰源 updated his profile picture.,2016-09-17 22:24:28,https://www.facebook.com/permalink.php?story_fbid=1804384979774671&id=100006095587568&substory_index=650042953452735
67,1804388773107625,邱泰源 updated his profile picture.,2016-09-17 22:27:06,https://www.facebook.com/permalink.php?story_fbid=1804388773107625&id=100006095587568&substory_index=3348128565459580
80,1828991503980685,謝謝鄧老師師母的照顧！,2016-11-14 08:05:37,https://www.facebook.com/permalink.php?story_fbid=pfbid0Q3P1hvTmyTpz7yHwxTH7TjiDei9NVkchmPUL19REmPdFjoJRFK2kfJwfnDP5Ki4Tl&id=100006095587568
51,1891937584352743,"【珍惜病人救命權利 勿重蹈醫糾法舊路 】
邱泰源 立委/理事長
1060406 會議結束前的沈重呼籲",2017-04-08 11:36:00,https://facebook.com/100006095587568/posts/1891937584352743
38,1899348413611660,"ETTODAY.NET
連4年！NET封館讓家扶兒挑新衣　網讚良心MIT：以後都去買 | ETtoday生活 | ETtoday東森新聞雲",2017-04-24 14:25:00,https://facebook.com/100006095587568/posts/1899348413611660
50,1915660865313748,"NEWS.LTN.COM.TW
被指關說？邱太三批捏造事實 名嘴這樣說… - 社會 - 自由時報電子報",2017-06-02 00:26:00,https://facebook.com/100006095587568/posts/1915660865313748
3,2006732276206606,"醫療法82條修正案終於在今天下午2點58分30秒三讀通過，真是歷史的一刻。我從來沒有像今天中午這麼認真，拿著手機，全程觀賞立法院「議事過程實況轉播」:所有委員對於醫療法82條修正案的發言。
首先林靜儀召委把醫療法82條修正案的立法精實、目的講得很清楚。邱泰源理事長舉例說明: 若20 %的機會病人可以手術成功，80%可能失敗，若搶救失敗，醫師會面臨刑事起訴，醫師「可以」放手救治嗎 ? 遑論刑事濫訴引起防衛性醫療的重大財務負擔 ! 內外婦兒四大皆空等困境……。
若醫療法82條修正案通過之後，危急病人倘使有5%搶救的機會，我們醫師無刑事起訴的恐懼，就能夠盡全力搶救病人……言詞懇切，應該可以讓所有的委員明白。當然「事前」「私下」的溝通、說明是更重要的。
雖然時代力量黃國昌委員對於醫院的責任，是有疑慮的，不過也認同醫療法82條修正的精神 ~ 可以讓醫師放心的搶救病人。最後陳宜民委員也全力贊成，終於在下午2點57分二讀通過。 蘇嘉全院長宣讀若沒有意見，可以立刻三讀。「歷史的時刻」: 2點58分30秒三讀通過 醫療法82條修正案。
（ 在場64位委員，63位贊成，一位棄權）
最後陳述意見的時候，邱泰源委員也舉了最近 台北仁愛醫院丁醫師苦讀出生，搶救（嚴重肝病、肝惡性腫瘤）病人，不幸病人往生，不但要賠償巨大的金額（260萬元），甚至要判刑10個月(不得緩刑)，是多麼的 荒謬不堪。接著和 仁愛醫院頗有淵源，熟知內情的陳宜民委員也附和邱泰源理事長的說明。
總之，在這裡史上的一刻，將可以讓台灣所有的醫師放心救治病人，可以減少防衛性的醫療，或許也可以稍微讓醫師敢從事內外婦兒(當然也要提高這幾個「辛苦」科別的待遇 ! )
感謝 邱泰源理事長這一年來日以繼夜的辛苦，堅強的意志力，不屈不撓的努力，感謝林靜儀召委的打拼，感謝所有委員，所有前輩們的努力 !!!
PS:
最後一張照片，是三讀通過後，邱泰源委員優雅的離席~完成了歷史的任務!",2017-12-29 17:39:00,https://facebook.com/100006095587568/posts/2006732276206606
33,2030939403785893,中華民國醫師公會全國聯合會理事會會議中，邱泰源理事長致贈李明濱教授榮轉新光醫院服務，李教授期盼大家，照顧好自己和民眾健康，力行BMW，搭Bus，坐Metro 大眾交通系統，Walk 多走珞。,2018-02-19 15:50:00,https://facebook.com/100006095587568/posts/2030939403785893
41,2401601290053034,"周全照顧兒少，提振兒科醫學應是普世價値，大家一起努力！

趙堅
October 9, 2019 at 7:38 AM ·",2019-10-09 08:09:00,https://facebook.com/100006095587568/posts/2401601290053034
47,2428633767349786,"陳相國 is at 圓山大飯店.
November 9, 2019 at 2:36 PM · Taipei ·",2019-11-09 19:11:00,https://facebook.com/100006095587568/posts/2428633767349786
83,2445059109040585,義傑：生日快樂！,2019-11-27 08:26:00,https://facebook.com/100006095587568/posts/2445059109040585
66,2456200897926406,邱泰源 updated his profile picture.,2019-12-09 19:30:59,https://www.facebook.com/permalink.php?story_fbid=2456200897926406&id=100006095587568&substory_index=462445652575061
37,2462762490603580,"感謝南部醫師公會所有幹部，長期為改善醫療環境，促進人民的健康而努力！

趙堅
December 16, 2019 at 6:47 PM ·",2019-12-16 21:33:00,https://facebook.com/100006095587568/posts/2462762490603580
42,2463210110558818,"感謝南部醫師公會所有幹部長期為維護人民健康的努力

趙堅
December 16, 2019 at 6:47 PM ·",2019-12-17 09:00:00,https://facebook.com/100006095587568/posts/2463210110558818
6,2464205757125920,"反毒的戰爭沒有終點，我們一直在守護這塊土地，希望國人同胞可以看見民進黨對台灣的付出與的用心，讓我們在小英政府的帶領下，攜手協力，共同贏得「無毒家園」亮麗的未來！

柯建銘
December 17, 2019 at 11:51 PM ·

【對抗毒品與國際同步，在對抗毒品的戰爭中，民進黨不能也沒有缺席！】

蔡英文 Tsai Ing-wen總統於2016年之全國反毒會議上曾經宣示，我們要建立完整的社會安全網，反毒就是第一要務；隨即在2017年，更親自主持司改國是會議總結會議，作成303個點次的決議，交由各機關逐一推動落實，反毒工作即成為政府讓人民安居樂業中最重要的工作項目之一。

隨著行政院於2017年推出「新世代反毒策略」與「新世代反毒策略行動綱領」，台灣對於反毒的戰爭邁入了新的紀元。我們了解民意對於販毒的人危害社會的情形有多麼的深惡痛絕，也體察到那些被毒品纏身而不能脫離的毒癮者的痛苦。因此立法院在這一波的修法中，以「寬嚴並濟」的精神出發，採「重罪重懲、輕罪寬柔」，以健全的法制，向台灣社會宣告建立「無毒家園」的決心。

首先，對於毒販「重罪重懲」，是打擊毒品犯罪中最重要的環節，我們透過這一次修法，不僅大幅提高販毒的刑期及罰金，尤其對於販賣致死率超高的混合式毒品，或販賣毒品給懷孕婦女、未成年人的毒販，更不能容忍，予以加重其刑；且為了杜絕毒販的僥倖心理，我們不僅要沒收毒販的販毒所得，也可一併擴大沒收毒販其餘違法所得的財產，在在大聲的向毒販宣示，只要敢在台灣境內販毒，我們絕對「痛打」!

",2019-12-18 11:28:00,https://facebook.com/100006095587568/posts/2464205757125920
16,2495511350662027,"今天（109/01/20），立法院第九屆最後一天，審查預算。感謝議場座位緊鄰，最優質最認真的趙正宇立委的互相照顧，也用了他抽屜不少衛生紙。恭喜他高票連任，一起為福國利民的法案繼續努力！
感佩所有委員同事及團隊為台灣人民的幸福而努力！
祝福大家新年快樂，平安健康！

趙正宇
January 20, 2020 at 12:31 PM ·

【準時出席，為人民的荷包把關！】

今日(1/20)正宇準時出席立法院表決中央政府總預算，和我的好朋友 醫師立委邱泰源，為人民的荷包、國家財政把關！

#立法委員 #趙正宇
#開會 #準時 #上工",2020-01-21 02:11:00,https://facebook.com/100006095587568/posts/2495511350662027
75,2498100990403063,祈福2020台灣 風調雨順 醫政順利 人民健康,2020-01-24 16:05:00,https://facebook.com/100006095587568/posts/2498100990403063
57,2498168880396274,"MP.WEIXIN.QQ.COM
最新！新型冠状病毒肺炎预防手册！14位武汉专家倾力之作",2020-01-24 18:30:00,https://facebook.com/100006095587568/posts/2498168880396274
68,2498705127009316,邱泰源 updated his profile picture.,2020-01-25 10:10:08,https://www.facebook.com/permalink.php?story_fbid=2498705127009316&id=100006095587568&substory_index=499729461634852
